,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate,plot,plant,x,y,observationlevels,experimental_factors,observations
0,DI08019-2,2862522,BTH_Chaux_des_Prés_2012_SetA1,61702,https://doi.org/10.15454/ZL8W4U,DI08019-2,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669340', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '5,5'}]"
1,RE09055,2862549,BTH_Chaux_des_Prés_2012_SetA1,61677,https://doi.org/10.15454/RWYMIR,RE09055,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669367', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '5'}]"
2,Koreli,2862528,BTH_Chaux_des_Prés_2012_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669346', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '4,5'}]"
3,CF09117,2862547,BTH_Chaux_des_Prés_2012_SetA1,48349,https://doi.org/10.15454/DXR4XS,CF09117,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669365', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '5'}]"
4,CF09227,2862551,BTH_Chaux_des_Prés_2012_SetA1,48700,https://doi.org/10.15454/C60S9I,CF09227,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669369', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '5,5'}]"
5,EM08231,2862541,BTH_Chaux_des_Prés_2012_SetA1,49158,https://doi.org/10.15454/UFYMWM,EM08231,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669359', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '5,5'}]"
6,Folklor,2862521,BTH_Chaux_des_Prés_2012_SetA1,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669339', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '3'}]"
7,RE09055-2,2862519,BTH_Chaux_des_Prés_2012_SetA1,49670,https://doi.org/10.15454/FDCSIL,RE09055-2,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669337', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '4,5'}]"
8,RE09063,2862534,BTH_Chaux_des_Prés_2012_SetA1,48542,https://doi.org/10.15454/XWSV3O,RE09063,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669352', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '4'}]"
9,RE09079,2862513,BTH_Chaux_des_Prés_2012_SetA1,49050,https://doi.org/10.15454/6F6EN3,RE09079,BTH_Chaux_des_Prés_2012_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3669331', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2012', 'value': '5,5'}]"
