,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate,plot,plant,x,y,observationlevels,experimental_factors,observations
0,DI06007,2820874,BTH_Chaux_des_Prés_2007_SetA2,26977,https://doi.org/10.15454/RGT6YF,DI06007,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475447', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '4,5'}]"
1,Koreli,2820854,BTH_Chaux_des_Prés_2007_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475427', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '2'}]"
2,EM05055,2820865,BTH_Chaux_des_Prés_2007_SetA2,26970,https://doi.org/10.15454/ASLJXK,EM05055,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475438', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '4,5'}]"
3,CF05173,2820870,BTH_Chaux_des_Prés_2007_SetA2,26980,https://doi.org/10.15454/RUE1SF,CF05173,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475443', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '1,5'}]"
4,CF05079,2820869,BTH_Chaux_des_Prés_2007_SetA2,26976,https://doi.org/10.15454/YDUNWW,CF05079,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475442', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '4,5'}]"
5,CF05091,2820863,BTH_Chaux_des_Prés_2007_SetA2,26973,https://doi.org/10.15454/GWNEQR,CF05091,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475436', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '4,5'}]"
6,RE05007,2820843,BTH_Chaux_des_Prés_2007_SetA2,26981,https://doi.org/10.15454/SU2MGF,RE05007,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475416', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '4'}]"
7,CF05162,2820853,BTH_Chaux_des_Prés_2007_SetA2,26968,https://doi.org/10.15454/3810GN,CF05162,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475426', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '1,5'}]"
8,AO06407,2820848,BTH_Chaux_des_Prés_2007_SetA2,26982,https://doi.org/10.15454/FCNCUR,AO06407,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475421', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '2'}]"
9,EM05162,2820844,BTH_Chaux_des_Prés_2007_SetA2,26971,https://doi.org/10.15454/IAEYHC,EM05162,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475417', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '2'}]"
10,Folklor,2820846,BTH_Chaux_des_Prés_2007_SetA2,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475419', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '3,5'}]"
11,RE05041,2820847,BTH_Chaux_des_Prés_2007_SetA2,27042,https://doi.org/10.15454/1NUEUQ,RE05041,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475420', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '2,5'}]"
12,Apache,2820857,BTH_Chaux_des_Prés_2007_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475430', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '3,5'}]"
13,Sankara,2820860,BTH_Chaux_des_Prés_2007_SetA2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475433', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '2'}]"
14,EM05312,2820845,BTH_Chaux_des_Prés_2007_SetA2,48450,https://doi.org/10.15454/XWZ3V6,EM05312,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475418', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '2'}]"
15,CF05140,2820851,BTH_Chaux_des_Prés_2007_SetA2,49523,https://doi.org/10.15454/MMQSM6,CF05140,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475424', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '2'}]"
16,CF05161,2820855,BTH_Chaux_des_Prés_2007_SetA2,26974,https://doi.org/10.15454/BQTYVO,CF05161,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475428', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '1,5'}]"
17,EM05230,2820873,BTH_Chaux_des_Prés_2007_SetA2,26988,https://doi.org/10.15454/FV0GUM,EM05230,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475446', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '2'}]"
18,EM05178,2820859,BTH_Chaux_des_Prés_2007_SetA2,26987,https://doi.org/10.15454/KGPOGY,EM05178,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475432', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '1,5'}]"
19,Caphorn,2820861,BTH_Chaux_des_Prés_2007_SetA2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475434', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '3'}]"
20,DI06004,2820875,BTH_Chaux_des_Prés_2007_SetA2,49291,https://doi.org/10.15454/RCJVYZ,DI06004,BTH_Chaux_des_Prés_2007_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3475448', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2007', 'value': '1,5'}]"
