,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate,plot,plant,x,y,observationlevels,experimental_factors,observations
0,Barok,2810887,BTH_Chaux_des_Prés_2006_SetA1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437216', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '2'}]"
1,CF03201,2810899,BTH_Chaux_des_Prés_2006_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437228', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '2'}]"
2,AO06313,2810888,BTH_Chaux_des_Prés_2006_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437217', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '6,5'}]"
3,CF04052,2810889,BTH_Chaux_des_Prés_2006_SetA1,26897,https://doi.org/10.15454/Q627QP,CF04052,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437218', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '3,5'}]"
4,Apache,2810901,BTH_Chaux_des_Prés_2006_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437230', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '3'}]"
5,AO05004,2810902,BTH_Chaux_des_Prés_2006_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437231', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': 'NA'}]"
6,Charger,2810907,BTH_Chaux_des_Prés_2006_SetA1,25584,https://doi.org/10.15454/0ALDQA,CHARGER,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437236', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '2'}]"
7,Crousty,2810910,BTH_Chaux_des_Prés_2006_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437239', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '3,5'}]"
8,Tamaro,2810918,BTH_Chaux_des_Prés_2006_SetA1,25902,https://doi.org/10.15454/KRPWXN,TAMARO,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437247', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': 'NA'}]"
9,Tremie,2810912,BTH_Chaux_des_Prés_2006_SetA1,24505,https://doi.org/10.15454/9YBOHR,TREMIE,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437241', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '3,5'}]"
10,Caphorn,2810904,BTH_Chaux_des_Prés_2006_SetA1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437233', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '2,5'}]"
11,DI04018,2810898,BTH_Chaux_des_Prés_2006_SetA1,49604,https://doi.org/10.15454/WZ0QO7,DI04018,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437227', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '4'}]"
12,DI05030,2810890,BTH_Chaux_des_Prés_2006_SetA1,48477,https://doi.org/10.15454/NU9M2G,DI05030,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437219', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '5'}]"
13,CF03287,2810911,BTH_Chaux_des_Prés_2006_SetA1,49533,https://doi.org/10.15454/QOR8WX,CF03287,BTH_Chaux_des_Prés_2006_SetA1,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3437240', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '2'}]"
