,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate,plot,plant,x,y,observationlevels,experimental_factors,observations
0,DI05020-2,2812794,BTH_Chaux_des_Prés_2006_SetA2,48490,https://doi.org/10.15454/FGXHZP,DI05020-2,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443187', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '7'}]"
1,DI05022,2812804,BTH_Chaux_des_Prés_2006_SetA2,26979,https://doi.org/10.15454/BHQTEW,DI05022,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443197', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '7,5'}]"
2,DI05004,2812775,BTH_Chaux_des_Prés_2006_SetA2,49451,https://doi.org/10.15454/HTYOGZ,DI05004,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443168', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '1,5'}]"
3,DI05003-2,2812788,BTH_Chaux_des_Prés_2006_SetA2,49014,https://doi.org/10.15454/UKELLG,DI05003-2,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443181', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '2,5'}]"
4,DI05001-2,2812786,BTH_Chaux_des_Prés_2006_SetA2,48759,https://doi.org/10.15454/YRTCHQ,DI05001-2,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443179', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '2'}]"
5,DI05021,2812802,BTH_Chaux_des_Prés_2006_SetA2,26919,https://doi.org/10.15454/6JPD2I,DI05021,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443195', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '7'}]"
6,DI05020,2812803,BTH_Chaux_des_Prés_2006_SetA2,62005,https://doi.org/10.15454/Q0EAS8,DI05020,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443196', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '7,5'}]"
7,EM03332,2812789,BTH_Chaux_des_Prés_2006_SetA2,26986,https://doi.org/10.15454/VOIUNY,EM03332,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443182', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '4'}]"
8,DI05014,2812782,BTH_Chaux_des_Prés_2006_SetA2,26985,https://doi.org/10.15454/TKJCUM,DI05014,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443175', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '2'}]"
9,CF04043,2812784,BTH_Chaux_des_Prés_2006_SetA2,26972,https://doi.org/10.15454/VFM1EQ,CF04043,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443177', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '1,5'}]"
10,Hendrix,2812779,BTH_Chaux_des_Prés_2006_SetA2,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,BTH_Chaux_des_Prés_2006_SetA2,VIRTUAL_TRIAL,,,,,,,,[],"[{'observationDbId': '3443172', 'observationVariableDbId': 'CO_321:1000271', 'observationVariableName': 'fr', 'observationTimeStamp': None, 'season': '2006', 'value': '2'}]"
